"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,id,if,index,linecount,new,old,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos,uid,v
"Nov 21 08:25:37 10.0.200.1 Nov 21 17:25:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65133,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56907,80,0,S,875589474,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:37.000+0000",8,21,25,november,37,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:37 10.0.200.1 Nov 21 17:25:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65132,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56906,80,0,S,733806420,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:37.000+0000",8,21,25,november,37,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:37 10.0.200.1 Nov 21 17:25:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65131,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56907,80,0,S,875589474,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:37.000+0000",8,21,25,november,37,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:36 10.0.200.1 Nov 21 17:25:30 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65130,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56906,80,0,S,733806420,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:36.000+0000",8,21,25,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:36 10.0.200.1 Nov 21 17:25:30 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65129,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56907,80,0,S,875589474,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:36.000+0000",8,21,25,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:36 10.0.200.1 Nov 21 17:25:30 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65128,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56906,80,0,S,733806420,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:36.000+0000",8,21,25,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:36 10.0.200.1 Nov 21 17:25:30 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65127,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56907,80,0,S,875589474,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:36.000+0000",8,21,25,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:35 10.0.200.1 Nov 21 17:25:29 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65126,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56906,80,0,S,733806420,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:35.000+0000",8,21,25,november,35,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:35 10.0.200.1 Nov 21 17:25:29 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65125,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56906,80,0,S,733806420,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:35.000+0000",8,21,25,november,35,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:31 10.0.200.1 Nov 21 17:25:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65124,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56905,80,0,S,271252214,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:31.000+0000",8,21,25,november,31,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:31 10.0.200.1 Nov 21 17:25:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65123,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56905,80,0,S,271252214,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:31.000+0000",8,21,25,november,31,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:30 10.0.200.1 Nov 21 17:25:24 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65122,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56905,80,0,S,271252214,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:30.000+0000",8,21,25,november,30,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:30 10.0.200.1 Nov 21 17:25:24 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65121,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56905,80,0,S,271252214,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:30.000+0000",8,21,25,november,30,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:29 10.0.200.1 Nov 21 17:25:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65120,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56904,80,0,S,1569482996,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:29.000+0000",8,21,25,november,29,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:29 10.0.200.1 Nov 21 17:25:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65119,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56905,80,0,S,271252214,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:29.000+0000",8,21,25,november,29,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:29 10.0.200.1 Nov 21 17:25:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65118,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56904,80,0,S,1569482996,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:29.000+0000",8,21,25,november,29,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:29 10.0.200.1 Nov 21 17:25:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65117,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56903,80,0,S,1587446161,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:29.000+0000",8,21,25,november,29,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:28 10.0.200.1 Nov 21 17:25:22 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65116,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56904,80,0,S,1569482996,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:28.000+0000",8,21,25,november,28,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:28 10.0.200.1 Nov 21 17:25:22 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65115,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56903,80,0,S,1587446161,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:28.000+0000",8,21,25,november,28,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:28 10.0.200.1 Nov 21 17:25:22 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65114,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56904,80,0,S,1569482996,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:28.000+0000",8,21,25,november,28,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:28 10.0.200.1 Nov 21 17:25:22 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65113,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56903,80,0,S,1587446161,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:28.000+0000",8,21,25,november,28,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:27 10.0.200.1 Nov 21 17:25:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65112,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56904,80,0,S,1569482996,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:27.000+0000",8,21,25,november,27,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:27 10.0.200.1 Nov 21 17:25:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65111,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56903,80,0,S,1587446161,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:27.000+0000",8,21,25,november,27,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:27 10.0.200.1 Nov 21 17:25:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65110,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56903,80,0,S,1587446161,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:27.000+0000",8,21,25,november,27,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:22 10.0.200.1 Nov 21 17:25:16 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65109,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56902,80,0,S,1843605565,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:22.000+0000",8,21,25,november,22,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:22 10.0.200.1 Nov 21 17:25:16 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65108,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56902,80,0,S,1843605565,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:22.000+0000",8,21,25,november,22,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:21 10.0.200.1 Nov 21 17:25:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65107,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56902,80,0,S,1843605565,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:21.000+0000",8,21,25,november,21,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:21 10.0.200.1 Nov 21 17:25:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65106,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56901,80,0,S,1165344466,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:21.000+0000",8,21,25,november,21,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:21 10.0.200.1 Nov 21 17:25:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65105,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56902,80,0,S,1843605565,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:21.000+0000",8,21,25,november,21,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:20 10.0.200.1 Nov 21 17:25:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65104,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56901,80,0,S,1165344466,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:20.000+0000",8,21,25,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:20 10.0.200.1 Nov 21 17:25:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65103,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56900,80,0,S,2853994075,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:20.000+0000",8,21,25,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:20 10.0.200.1 Nov 21 17:25:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65102,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56902,80,0,S,1843605565,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:20.000+0000",8,21,25,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:20 10.0.200.1 Nov 21 17:25:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65101,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56901,80,0,S,1165344466,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:20.000+0000",8,21,25,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:20 10.0.200.1 Nov 21 17:25:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65100,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56900,80,0,S,2853994075,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:20.000+0000",8,21,25,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:19 10.0.200.1 Nov 21 17:25:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65099,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56901,80,0,S,1165344466,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:19.000+0000",8,21,25,november,19,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:19 10.0.200.1 Nov 21 17:25:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65098,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56900,80,0,S,2853994075,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:19.000+0000",8,21,25,november,19,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:19 10.0.200.1 Nov 21 17:25:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65097,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56901,80,0,S,1165344466,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:19.000+0000",8,21,25,november,19,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:19 10.0.200.1 Nov 21 17:25:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65096,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56900,80,0,S,2853994075,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:19.000+0000",8,21,25,november,19,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:18 10.0.200.1 Nov 21 17:25:12 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65095,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56900,80,0,S,2853994075,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:18.000+0000",8,21,25,november,18,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:14 10.0.200.1 Nov 21 17:25:08 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65094,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56899,80,0,S,1384914647,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:14.000+0000",8,21,25,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:13 10.0.200.1 Nov 21 17:25:07 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65093,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56899,80,0,S,1384914647,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:13.000+0000",8,21,25,november,13,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:13 10.0.200.1 Nov 21 17:25:07 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65092,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56897,80,0,S,4111894464,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:13.000+0000",8,21,25,november,13,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:13 10.0.200.1 Nov 21 17:25:07 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65091,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56899,80,0,S,1384914647,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:13.000+0000",8,21,25,november,13,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:12 10.0.200.1 Nov 21 17:25:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65090,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56897,80,0,S,4111894464,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:12.000+0000",8,21,25,november,12,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:12 10.0.200.1 Nov 21 17:25:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65089,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56899,80,0,S,1384914647,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:12.000+0000",8,21,25,november,12,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:12 10.0.200.1 Nov 21 17:25:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65088,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56896,80,0,S,1097885390,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:12.000+0000",8,21,25,november,12,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:12 10.0.200.1 Nov 21 17:25:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65087,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56897,80,0,S,4111894464,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:12.000+0000",8,21,25,november,12,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:12 10.0.200.1 Nov 21 17:25:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65086,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56899,80,0,S,1384914647,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:12.000+0000",8,21,25,november,12,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:11 10.0.200.1 Nov 21 17:25:05 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65085,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56896,80,0,S,1097885390,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:25:11.000+0000",8,21,25,november,11,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:25:11 10.0.200.1 Nov 21 17:25:05 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,25419,0,DF,6,tcp,60,10.0.102.3,172.178.240.163,56898,443,0,S,2259281444,,65535,,mss;nop;wscale;sackOK;TS","2025-11-21T08:25:11.000+0000",8,21,25,november,11,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
